COM,NCOM,NREG,F65-79,F80+,H65-79,H80+,latitude,longitude
2619,Prémontré,Hauts-de-France,37,17,45.0,11.0,49.5493580112,3.4177638358
2620,Presles-et-Boves,Hauts-de-France,31,7,31.0,7.0,49.3900726835,3.54013980029
2621,Presles-et-Thierny,Hauts-de-France,27,10,36.0,9.0,49.5144603614,3.62483361601
2622,Priez,Hauts-de-France,2,3,2.0,0.0,49.1306197467,3.26280717645
2623,Prisces,Hauts-de-France,11,5,8.0,3.0,49.7721688271,3.86274146906
2624,Proisy,Hauts-de-France,26,14,28.0,7.0,49.8906172484,3.75241120947
2625,Proix,Hauts-de-France,12,5,11.0,2.0,49.9022161869,3.57346862626
2626,Prouvais,Hauts-de-France,32,4,28.0,7.0,49.4760906978,3.97215349857
2627,Proviseux-et-Plesnoy,Hauts-de-France,7,1,3.0,1.0,49.4777224772,4.0158784311
2628,Puiseux-en-Retz,Hauts-de-France,17,4,13.0,2.0,49.2925861417,3.13448879571
2629,Puisieux-et-Clanlieu,Hauts-de-France,18,8,21.0,6.0,49.8472444334,3.66367663689
2631,Quierzy,Hauts-de-France,28,6,37.0,4.0,49.5641090409,3.14613795931
2632,Quincy-Basse,Hauts-de-France,4,3,6.0,2.0,49.5091437001,3.38465364189
2633,Quincy-sous-le-Mont,Hauts-de-France,3,0,4.0,0.0,49.3082323924,3.55906421912
2634,Raillimont,Hauts-de-France,6,1,8.0,2.0,49.701759318,4.15934737957
2635,Ramicourt,Hauts-de-France,4,3,5.0,2.0,49.9579684711,3.33105686967
2636,Regny,Hauts-de-France,20,8,21.0,5.0,49.8343070304,3.42061400129
2637,Remaucourt,Hauts-de-France,39,6,28.0,4.0,49.8954350618,3.34948034131
2638,Remies,Hauts-de-France,13,13,13.0,5.0,49.6793679757,3.52478064261
2639,Remigny,Hauts-de-France,25,7,24.0,7.0,49.7141625709,3.29518707017
2640,Renansart,Hauts-de-France,17,6,8.0,5.0,49.7340931411,3.45338513198
2641,Renneval,Hauts-de-France,12,6,5.0,4.0,49.7391714019,4.03674170066
2642,Résigny,Hauts-de-France,14,10,14.0,8.0,49.7413860683,4.21000271409
2643,Ressons-le-Long,Hauts-de-France,60,22,48.0,16.0,49.3881779495,3.1411755288
2644,Retheuil,Hauts-de-France,19,8,25.0,5.0,49.318909114,3.00378064988
2645,Reuilly-Sauvigny,Hauts-de-France,11,4,15.0,1.0,49.0506024106,3.56448771259
2647,Ribeauville,Hauts-de-France,4,5,7.0,3.0,50.0366991182,3.58754496166
2648,Ribemont,Hauts-de-France,177,73,153.0,32.0,49.7885436581,3.47018526049
2649,Rocourt-Saint-Martin,Hauts-de-France,16,4,15.0,3.0,49.1453872803,3.3891401292
2650,Rocquigny,Hauts-de-France,32,10,28.0,9.0,50.0193341952,3.97342250903
2651,Rogécourt,Hauts-de-France,8,4,6.0,1.0,49.6492919859,3.41550074354
2652,Rogny,Hauts-de-France,6,2,11.0,1.0,49.766712979,3.82104672788
2653,Romeny-sur-Marne,Hauts-de-France,35,10,35.0,8.0,48.9852721229,3.3344209065
2654,Romery,Hauts-de-France,11,1,14.0,2.0,49.8882844958,3.73266627848
2655,Ronchères,Hauts-de-France,11,5,13.0,4.0,49.1398358197,3.60245169493
2656,Roucy,Hauts-de-France,22,11,22.0,5.0,49.3745878159,3.82024502091
2657,Rougeries,Hauts-de-France,4,15,9.0,5.0,49.8056045885,3.78694787331
2658,Roupy,Hauts-de-France,19,7,24.0,5.0,49.8120572031,3.18195896491
2659,Rouvroy,Hauts-de-France,42,14,46.0,8.0,49.8579447094,3.33298681219
2660,Rouvroy-sur-Serre,Hauts-de-France,5,3,4.0,1.0,49.7153670931,4.17597798145
2661,Royaucourt-et-Chailvet,Hauts-de-France,15,8,21.0,4.0,49.5119671872,3.53821206051
2662,Rozet-Saint-Albin,Hauts-de-France,19,6,23.0,5.0,49.1982180685,3.29738760461
2663,Rozières-sur-Crise,Hauts-de-France,12,8,25.0,9.0,49.3227443516,3.37101592804
2664,Rozoy-Bellevalle,Hauts-de-France,7,2,6.0,1.0,48.9244622578,3.45003603667
2665,Grand-Rozoy,Hauts-de-France,16,7,15.0,3.0,49.2423109815,3.38147360131
2666,Rozoy-sur-Serre,Hauts-de-France,82,76,66.0,38.0,49.706447861,4.13134010865
2667,Saconin-et-Breuil,Hauts-de-France,18,9,14.0,5.0,49.3506902358,3.24672146323
2668,Sains-Richaumont,Hauts-de-France,88,50,53.0,30.0,49.8276068685,3.70490926861
2670,Saint-Algis,Hauts-de-France,11,7,14.0,8.0,49.8944330304,3.82546447463
2671,Saint-Aubin,Hauts-de-France,20,11,19.0,6.0,49.5099540337,3.18837580055
2672,Saint-Bandry,Hauts-de-France,9,8,12.0,5.0,49.3638994868,3.14949009826
2673,Saint-Christophe-à-Berry,Hauts-de-France,22,14,22.0,9.0,49.4290499245,3.12949472733
2674,Saint-Clément,Hauts-de-France,5,1,2.0,1.0,49.7752799579,4.07288901165
2675,Sainte-Croix,Hauts-de-France,6,2,10.0,2.0,49.4800538584,3.78129682642
2676,Saint-Erme-Outre-et-Ramecourt,Hauts-de-France,103,59,90.0,34.0,49.5182833727,3.86386406835
2677,Saint-Eugène,Hauts-de-France,21,6,16.0,9.0,49.0155450781,3.51721331428
2678,Sainte-Geneviève,Hauts-de-France,4,4,6.0,1.0,49.7247039611,4.07368196391
2679,Saint-Gengoulph,Hauts-de-France,6,4,5.0,1.0,49.1189499126,3.21526676033
2680,Saint-Gobain,Hauts-de-France,177,213,183.0,82.0,49.5953887213,3.39411143672
2681,Saint-Gobert,Hauts-de-France,26,13,19.0,5.0,49.8037605968,3.83219152047
2682,Saint-Mard,Hauts-de-France,6,5,9.0,2.0,49.3813338634,3.58902035004
2683,Saint-Martin-Rivière,Hauts-de-France,3,11,4.0,7.0,50.044008328,3.55486334419
2684,Saint-Michel,Hauts-de-France,262,113,239.0,49.0,49.9259700696,4.15288229364
2685,Saint-Nicolas-aux-Bois,Hauts-de-France,6,4,8.0,0.0,49.5970302282,3.43898003392
2686,Saint-Paul-aux-Bois,Hauts-de-France,37,12,32.0,6.0,49.5443121228,3.20260437248
2687,Saint-Pierre-Aigle,Hauts-de-France,20,7,25.0,2.0,49.3121621719,3.19602649155
2688,Saint-Pierre-lès-Franqueville,Hauts-de-France,3,0,2.0,1.0,49.824528104,3.81406121819
2689,Saint-Pierremont,Hauts-de-France,3,1,4.0,1.0,49.7138800989,3.8761235335
2690,Sainte-Preuve,Hauts-de-France,12,3,9.0,3.0,49.6173037494,3.91098324267
2691,Saint-Quentin,Hauts-de-France,4376,2630,3314.0,1170.0,49.8472336321,3.27769499462
2693,Saint-Rémy-Blanzy,Hauts-de-France,11,6,11.0,3.0,49.2457583592,3.30773725902
2694,Saint-Simon,Hauts-de-France,39,14,40.0,8.0,49.7458877556,3.18260412516
2696,Saint-Thomas,Hauts-de-France,2,5,3.0,2.0,49.5014100438,3.81925378492
2697,Samoussy,Hauts-de-France,33,5,36.0,5.0,49.5868706589,3.74329094453
2698,Sancy-les-Cheminots,Hauts-de-France,6,1,7.0,0.0,49.4393806827,3.47649552313
2699,Saponay,Hauts-de-France,14,5,19.0,5.0,49.2143831516,3.48437985358
2701,Saulchery,Hauts-de-France,46,21,59.0,15.0,48.9756405479,3.31260850509
2702,Savy,Hauts-de-France,47,26,57.0,10.0,49.8343646886,3.19764190963
2703,Seboncourt,Hauts-de-France,89,72,69.0,22.0,49.9626066437,3.49425998163
2704,Selens,Hauts-de-France,16,8,15.0,4.0,49.4943706034,3.20586043656
2705,La Selve,Hauts-de-France,17,4,18.0,4.0,49.5698786702,3.99524867672
2706,Septmonts,Hauts-de-France,43,15,37.0,11.0,49.3384597812,3.36210276584
2707,Septvaux,Hauts-de-France,9,9,6.0,5.0,49.5697880929,3.38679579518
2708,Sequehart,Hauts-de-France,9,2,16.0,1.0,49.9320260511,3.34096519199
2709,Serain,Hauts-de-France,28,14,27.0,5.0,50.0246912807,3.36304349229
2710,Seraucourt-le-Grand,Hauts-de-France,58,19,56.0,14.0,49.780519235,3.21829749297
2711,Serches,Hauts-de-France,12,7,19.0,2.0,49.3320664098,3.44951495068
2712,Sergy,Hauts-de-France,10,3,9.0,2.0,49.1828178666,3.57092215608
2713,Seringes-et-Nesles,Hauts-de-France,13,6,16.0,2.0,49.2116537607,3.55885016448
2714,Sermoise,Hauts-de-France,22,10,23.0,5.0,49.3724753933,3.44697180612
2715,Serval,Hauts-de-France,2,4,2.0,2.0,49.352069984,3.68270184221
2716,Servais,Hauts-de-France,19,14,15.0,7.0,49.6194083182,3.34197325752
2717,Séry-lès-Mézières,Hauts-de-France,50,13,43.0,9.0,49.7647253763,3.42321314919
2718,Silly-la-Poterie,Hauts-de-France,10,4,12.0,3.0,49.1959898805,3.15010276155
2719,Sinceny,Hauts-de-France,177,67,152.0,52.0,49.5910938147,3.26877002882
2720,Sissonne,Hauts-de-France,136,66,101.0,28.0,49.5639648451,3.92032139579
2721,Sissy,Hauts-de-France,48,10,40.0,6.0,49.8106555228,3.42084647603
2722,Soissons,Hauts-de-France,2255,1566,1751.0,759.0,49.3791742979,3.32471758491
2723,Soize,Hauts-de-France,7,4,8.0,1.0,49.6977848851,4.08583269025
2724,Sommelans,Hauts-de-France,1,1,1.0,1.0,49.135392,3.29302303663
2725,Sommeron,Hauts-de-France,6,3,9.0,3.0,49.9569688333,3.94573288215
2726,Sommette-Eaucourt,Hauts-de-France,13,5,11.0,2.0,49.727418066,3.11947808471
2727,Sons-et-Ronchères,Hauts-de-France,23,5,21.0,4.0,49.7689463972,3.66761782458
2728,Sorbais,Hauts-de-France,24,11,26.0,6.0,49.9137614487,3.88302482521
2729,Soucy,Hauts-de-France,7,3,6.0,0.0,49.3209750175,3.12324909086
2730,Soupir,Hauts-de-France,18,10,15.0,7.0,49.4106784751,3.59989736789
2731,Le Sourd,Hauts-de-France,17,2,13.0,0.0,49.8656956341,3.75208012539
2732,Surfontaine,Hauts-de-France,5,0,3.0,2.0,49.7471421081,3.47979315066
2734,Taillefontaine,Hauts-de-France,27,11,24.0,4.0,49.3099328056,3.04962539056
2735,Tannières,Hauts-de-France,1,0,3.0,0.0,49.2873370949,3.55040892873
2736,Tartiers,Hauts-de-France,14,1,11.0,4.0,49.4400811642,3.23156556276
2737,Tavaux-et-Pontséricourt,Hauts-de-France,54,21,50.0,16.0,49.7296446334,3.9190519179
2738,Tergnier,Hauts-de-France,994,571,805.0,278.0,49.6572646109,3.29924077478
2738,Tergnier,Hauts-de-France,994,571,805.0,278.0,49.6572646109,3.29924077478
2738,Tergnier,Hauts-de-France,994,571,805.0,278.0,49.6572646109,3.29924077478
2738,Tergnier,Hauts-de-France,994,571,805.0,278.0,49.6572646109,3.29924077478
2739,Terny-Sorny,Hauts-de-France,21,3,27.0,3.0,49.4472096599,3.36942791187
2740,Thenailles,Hauts-de-France,20,8,17.0,8.0,49.8149576709,3.95232479493
2741,Thenelles,Hauts-de-France,45,32,39.0,15.0,49.8314948078,3.45894075748
2742,Thiernu,Hauts-de-France,10,1,11.0,6.0,49.7649515663,3.77987535834
2743,Le Thuel,Hauts-de-France,15,5,8.0,1.0,49.6413105954,4.08903091475
2744,Torcy-en-Valois,Hauts-de-France,6,2,4.0,2.0,49.0828638075,3.27358839647
2745,Toulis-et-Attencourt,Hauts-de-France,10,5,7.0,1.0,49.6970260523,3.75052883427
2746,Travecy,Hauts-de-France,44,25,46.0,5.0,49.6858217171,3.34481845935
2747,Trefcon,Hauts-de-France,6,4,3.0,1.0,49.859082365,3.08864647254
2748,Trélou-sur-Marne,Hauts-de-France,84,38,80.0,16.0,49.0916773783,3.60157906913
2749,Troësnes,Hauts-de-France,10,6,11.0,2.0,49.1981484588,3.1768274022
2750,Trosly-Loire,Hauts-de-France,38,17,39.0,15.0,49.5175794818,3.23167717474
2751,Trucy,Hauts-de-France,9,4,10.0,5.0,49.472149818,3.61092318317
2752,Tugny-et-Pont,Hauts-de-France,19,10,23.0,5.0,49.7704032986,3.16072597634
2753,Tupigny,Hauts-de-France,26,16,21.0,7.0,49.9705608416,3.59399622464
2754,Ugny-le-Gay,Hauts-de-France,20,7,12.0,7.0,49.6610045264,3.15663213439
2755,Urcel,Hauts-de-France,36,16,37.0,10.0,49.4940437763,3.55713233917
2756,Urvillers,Hauts-de-France,46,12,45.0,10.0,49.7897507931,3.31629966887
2757,Vadencourt,Hauts-de-France,44,18,37.0,11.0,49.9229771613,3.57386118846
2757,Vadencourt,Hauts-de-France,44,18,37.0,11.0,49.9229771613,3.57386118846
2758,Vailly-sur-Aisne,Hauts-de-France,189,112,176.0,52.0,49.4108623288,3.52012059802
2759,La Vallée-au-Blé,Hauts-de-France,33,21,40.0,9.0,49.8571725081,3.794382858
2760,La Vallée-Mulâtre,Hauts-de-France,12,6,7.0,2.0,50.0255708699,3.56063329937
2761,Variscourt,Hauts-de-France,7,1,4.0,2.0,49.4148891865,3.98066282251
2762,Vassens,Hauts-de-France,7,4,9.0,4.0,49.4754669876,3.15640761403
2763,Vasseny,Hauts-de-France,14,4,14.0,4.0,49.3556275252,3.48910249175
2764,Vassogne,Hauts-de-France,5,5,6.0,1.0,49.4200443432,3.72979191104
2765,Vaucelles-et-Beffecourt,Hauts-de-France,24,5,20.0,3.0,49.5206900038,3.55877460724
2766,Vaudesson,Hauts-de-France,10,8,9.0,4.0,49.4750001736,3.48695975523
2767,Vauxrezis,Hauts-de-France,35,8,36.0,7.0,49.4205077489,3.27709335238
2768,Vauxaillon,Hauts-de-France,26,10,26.0,6.0,49.4770651148,3.40823751638
2769,Vaux-Andigny,Hauts-de-France,52,85,45.0,23.0,50.0111472485,3.52295400201
2770,Vauxbuin,Hauts-de-France,96,25,84.0,15.0,49.357283338,3.29549391938
2772,Vaux-en-Vermandois,Hauts-de-France,6,11,8.0,1.0,49.8238668444,3.13578987374
2773,Vauxtin,Hauts-de-France,5,0,5.0,1.0,49.3454673056,3.60165884249
2774,Vendelles,Hauts-de-France,9,1,4.0,2.0,49.9078313873,3.1381693574
2775,Vendeuil,Hauts-de-France,94,67,91.0,28.0,49.719870808,3.3449169008
2776,Vendhuile,Hauts-de-France,43,13,38.0,5.0,50.0120254621,3.20888614063
2777,Vendières,Hauts-de-France,13,4,12.0,4.0,48.8731710961,3.44301787703
2778,Vendresse-Beaulne,Hauts-de-France,7,5,8.0,3.0,49.4317132906,3.65690243676
2779,Vénérolles,Hauts-de-France,17,3,15.0,9.0,49.9903433031,3.63008652624
2780,Venizel,Hauts-de-France,79,54,60.0,32.0,49.3676425771,3.39248543249
2781,Verdilly,Hauts-de-France,28,7,28.0,5.0,49.0744862502,3.42189905232
2782,Le Verguier,Hauts-de-France,11,4,16.0,1.0,49.9231401902,3.16936385423
2783,Grand-Verly,Hauts-de-France,8,2,8.0,2.0,49.9434199886,3.58138282505
2784,Petit-Verly,Hauts-de-France,10,3,7.0,1.0,49.9581493631,3.56275189688
2785,Vermand,Hauts-de-France,103,27,79.0,27.0,49.8839098456,3.15146515668
2786,Verneuil-sous-Coucy,Hauts-de-France,11,4,16.0,3.0,49.5451146096,3.31890035764
2787,Verneuil-sur-Serre,Hauts-de-France,19,9,18.0,7.0,49.6436030037,3.67943401416
2788,Versigny,Hauts-de-France,39,22,31.0,12.0,49.658136733,3.44270966266
2789,Vervins,Hauts-de-France,189,115,153.0,59.0,49.8351798708,3.92522602825
2790,Vesles-et-Caumont,Hauts-de-France,20,3,18.0,0.0,49.6750932677,3.78950879053
2791,Veslud,Hauts-de-France,11,10,18.0,1.0,49.5387490108,3.73067663493
2792,Veuilly-la-Poterie,Hauts-de-France,14,5,11.0,3.0,49.0832976282,3.2188650234
2793,Vézaponin,Hauts-de-France,12,4,11.0,2.0,49.4667498193,3.22298094528
2794,Vézilly,Hauts-de-France,12,3,14.0,3.0,49.1874443601,3.68274149419
2795,Vic-sur-Aisne,Hauts-de-France,140,72,127.0,32.0,49.410747629,3.10912550549
2796,Vichel-Nanteuil,Hauts-de-France,1,3,5.0,0.0,49.1822486294,3.29889935708
2797,Viel-Arcy,Hauts-de-France,9,5,8.0,3.0,49.3789345254,3.62589443596
2798,Viels-Maisons,Hauts-de-France,64,25,58.0,15.0,48.9070425737,3.39571892839
2799,Vierzy,Hauts-de-France,20,9,22.0,5.0,49.2868570454,3.27759490696
2800,Viffort,Hauts-de-France,19,8,15.0,9.0,48.9576165601,3.46972594402
2801,Vigneux-Hocquet,Hauts-de-France,19,18,22.0,11.0,49.7440393657,3.99489165596
2802,La Ville-aux-Bois-lès-Dizy,Hauts-de-France,7,8,8.0,7.0,49.6626572968,3.98152083729
2803,La Ville-aux-Bois-lès-Pontavert,Hauts-de-France,7,4,14.0,3.0,49.4265972983,3.85108262844
2804,Villemontoire,Hauts-de-France,11,8,9.0,2.0,49.3000199564,3.32189672243
2805,Villeneuve-Saint-Germain,Hauts-de-France,199,82,163.0,40.0,49.3789013616,3.36175815803
2806,Villeneuve-sur-Fère,Hauts-de-France,17,13,21.0,8.0,49.1706936984,3.47593842959
2807,Villequier-Aumont,Hauts-de-France,59,11,58.0,6.0,49.6606240148,3.19834244186
2808,Villeret,Hauts-de-France,18,11,11.0,8.0,49.9494418046,3.18749892652
2809,Villers-Agron-Aiguizy,Hauts-de-France,5,3,4.0,2.0,49.1632072457,3.71636244573
2810,Villers-Cotterêts,Hauts-de-France,700,443,594.0,237.0,49.2392000574,3.09612191097
2810,Villers-Cotterêts,Hauts-de-France,700,443,594.0,237.0,49.2392000574,3.09612191097
2812,Villers-Hélon,Hauts-de-France,14,4,22.0,0.0,49.2649355463,3.26786134731
2813,Villers-le-Sec,Hauts-de-France,15,6,9.0,10.0,49.7711456702,3.50490696746
2814,Villers-lès-Guise,Hauts-de-France,12,4,19.0,3.0,49.9255661982,3.68241664598
2815,Villers-Saint-Christophe,Hauts-de-France,43,14,41.0,12.0,49.7796914155,3.09099897496
2816,Villers-sur-Fère,Hauts-de-France,28,13,38.0,6.0,49.1715150184,3.53152683586
2817,Ville-Savoye,Hauts-de-France,3,5,4.0,1.0,49.2929807511,3.63762361829
2818,Villiers-Saint-Denis,Hauts-de-France,92,58,155.0,64.0,48.9977206046,3.26104064101
2819,Vincy-Reuil-et-Magny,Hauts-de-France,11,2,13.0,2.0,49.7140295341,4.04512127967
2820,Viry-Noureuil,Hauts-de-France,151,48,143.0,36.0,49.6385456387,3.24823591959
2821,Vivaise,Hauts-de-France,59,21,58.0,11.0,49.6228688465,3.56431943267
2822,Vivières,Hauts-de-France,23,9,16.0,6.0,49.3051885401,3.09196075945
2823,Voharies,Hauts-de-France,7,2,5.0,2.0,49.7871481245,3.79203868186
2824,Vorges,Hauts-de-France,38,17,45.0,8.0,49.5175796033,3.65105369026
2826,Voulpaix,Hauts-de-France,34,8,23.0,10.0,49.8387507375,3.83266238617
2827,Voyenne,Hauts-de-France,21,9,19.0,4.0,49.7158793314,3.73841251024
2828,Vregny,Hauts-de-France,6,6,7.0,5.0,49.4140619853,3.4197356356
2829,Vuillery,Hauts-de-France,1,3,1.0,1.0,49.4306831911,3.38794524263
2830,Wassigny,Hauts-de-France,70,22,58.0,11.0,50.017642986,3.59944731539
2831,Watigny,Hauts-de-France,26,10,28.0,5.0,49.9163639357,4.20040317785
2832,Wiège-Faty,Hauts-de-France,11,8,11.0,3.0,49.8827986391,3.7134240171
2833,Wimy,Hauts-de-France,31,16,34.0,8.0,49.9480535708,3.99735885106
2834,Wissignicourt,Hauts-de-France,12,4,12.0,3.0,49.5301896159,3.44102073707
3001,Abrest,Auvergne-Rhône-Alpes,266,93,246.0,64.0,46.0955766716,3.45052482175
3002,Agonges,Auvergne-Rhône-Alpes,27,8,25.0,10.0,46.6180197037,3.14884278466
3003,Ainay-le-Château,Auvergne-Rhône-Alpes,104,69,126.0,42.0,46.7155678491,2.72085613518
3004,Andelaroche,Auvergne-Rhône-Alpes,15,16,26.0,9.0,46.2501153137,3.74613192809
3005,Archignat,Auvergne-Rhône-Alpes,20,10,23.0,9.0,46.3670864602,2.41001210443
3006,Arfeuilles,Auvergne-Rhône-Alpes,69,33,74.0,27.0,46.1431515084,3.74329110559
3007,Arpheuilles-Saint-Priest,Auvergne-Rhône-Alpes,26,7,26.0,9.0,46.2269459869,2.66485932203
3008,Arronnes,Auvergne-Rhône-Alpes,31,11,32.0,12.0,46.0520854633,3.57527535836
3009,Aubigny,Auvergne-Rhône-Alpes,6,3,5.0,4.0,46.6733055007,3.16204245022
3010,Audes,Auvergne-Rhône-Alpes,41,15,42.0,13.0,46.4607707399,2.55904786289
3011,Aurouër,Auvergne-Rhône-Alpes,19,13,17.0,7.0,46.6830651059,3.30496843823
3012,Autry-Issards,Auvergne-Rhône-Alpes,28,3,32.0,7.0,46.5445755503,3.12273629246
3013,Avermes,Auvergne-Rhône-Alpes,427,138,359.0,103.0,46.5983891991,3.3186329397
3014,Avrilly,Auvergne-Rhône-Alpes,15,12,21.0,5.0,46.332137774,3.96662161873
3015,Bagneux,Auvergne-Rhône-Alpes,15,10,18.0,3.0,46.6455268495,3.20422374955
3016,Barberier,Auvergne-Rhône-Alpes,14,6,10.0,7.0,46.2199674425,3.24930716448
3017,Barrais-Bussolles,Auvergne-Rhône-Alpes,14,5,17.0,6.0,46.2837408507,3.69766013244
3018,Bayet,Auvergne-Rhône-Alpes,42,22,44.0,12.0,46.257529442,3.27682744078
3019,Beaulon,Auvergne-Rhône-Alpes,162,80,137.0,51.0,46.5874411926,3.66899984776
3020,Beaune-d'Allier,Auvergne-Rhône-Alpes,22,8,24.0,10.0,46.272817743,2.8909137183
3021,Bègues,Auvergne-Rhône-Alpes,21,6,20.0,5.0,46.1229614254,3.14273582877
3022,Bellenaves,Auvergne-Rhône-Alpes,116,79,96.0,42.0,46.2055132294,3.06605990143
3023,Bellerive-sur-Allier,Auvergne-Rhône-Alpes,1064,689,882.0,378.0,46.1214944433,3.39719062136
3024,Bert,Auvergne-Rhône-Alpes,29,13,24.0,4.0,46.3276009713,3.70176788462
3025,Bessay-sur-Allier,Auvergne-Rhône-Alpes,111,53,88.0,26.0,46.4507552937,3.36752338544
3026,Besson,Auvergne-Rhône-Alpes,61,25,67.0,18.0,46.4808588768,3.25477616923
3027,Bézenet,Auvergne-Rhône-Alpes,88,39,84.0,30.0,46.3323101362,2.84939307523
3028,Billezois,Auvergne-Rhône-Alpes,22,10,26.0,5.0,46.2094826701,3.57688265252
3029,Billy,Auvergne-Rhône-Alpes,71,31,76.0,16.0,46.2315363963,3.43994128747
3030,Biozat,Auvergne-Rhône-Alpes,66,26,61.0,20.0,46.0812713782,3.28868518632
3031,Bizeneuille,Auvergne-Rhône-Alpes,26,13,25.0,11.0,46.4015746011,2.73071658216
3032,Blomard,Auvergne-Rhône-Alpes,15,7,19.0,2.0,46.2883371774,2.9626756681
3033,Bost,Auvergne-Rhône-Alpes,10,3,7.0,4.0,46.1834084633,3.50582300177
3034,Boucé,Auvergne-Rhône-Alpes,28,22,30.0,17.0,46.3203697694,3.49250482471
3035,Le Bouchaud,Auvergne-Rhône-Alpes,13,8,19.0,7.0,46.3073055814,3.90705346696
3036,Bourbon-l'Archambault,Auvergne-Rhône-Alpes,282,293,228.0,116.0,46.5836819113,3.05141625983
3037,Braize,Auvergne-Rhône-Alpes,17,7,24.0,9.0,46.658636225,2.65427484498
3038,Bransat,Auvergne-Rhône-Alpes,36,13,39.0,15.0,46.3291248847,3.21707091921
3039,Bresnay,Auvergne-Rhône-Alpes,27,17,22.0,13.0,46.4335692397,3.24899330539
3040,Bressolles,Auvergne-Rhône-Alpes,104,47,102.0,38.0,46.5280643075,3.295748661
3041,Le Brethon,Auvergne-Rhône-Alpes,38,13,28.0,16.0,46.5841457281,2.71525662654
3042,Le Breuil,Auvergne-Rhône-Alpes,45,28,47.0,21.0,46.1767784559,3.66869091002
3043,Broût-Vernet,Auvergne-Rhône-Alpes,99,58,77.0,40.0,46.1961727418,3.28851651471
3044,Brugheas,Auvergne-Rhône-Alpes,124,41,140.0,30.0,46.0728347147,3.3660599245
3045,Busset,Auvergne-Rhône-Alpes,68,27,63.0,18.0,46.0568912652,3.51533127883
3046,Buxières-les-Mines,Auvergne-Rhône-Alpes,115,68,110.0,44.0,46.4698341323,2.95493090181
3047,La Celle,Auvergne-Rhône-Alpes,28,14,35.0,11.0,46.2278844579,2.77894118647
3048,Cérilly,Auvergne-Rhône-Alpes,167,135,152.0,62.0,46.6265101815,2.80901857226
3049,Cesset,Auvergne-Rhône-Alpes,31,11,30.0,12.0,46.2993847548,3.19908944342
3050,La Chabanne,Auvergne-Rhône-Alpes,19,12,17.0,10.0,46.0244474804,3.75155529865
3051,Chambérat,Auvergne-Rhône-Alpes,32,12,32.0,12.0,46.4139665556,2.42552132856
3052,Chamblet,Auvergne-Rhône-Alpes,79,26,80.0,20.0,46.3283879186,2.71331446339
3053,Chantelle,Auvergne-Rhône-Alpes,105,126,85.0,57.0,46.2365355832,3.16046709261
3054,Chapeau,Auvergne-Rhône-Alpes,19,9,18.0,9.0,46.4922208672,3.51548779612
3055,La Chapelaude,Auvergne-Rhône-Alpes,89,35,88.0,24.0,46.4276365849,2.50433585569
3056,La Chapelle,Auvergne-Rhône-Alpes,32,11,34.0,9.0,46.0889341496,3.5877712092
3057,La Chapelle-aux-Chasses,Auvergne-Rhône-Alpes,16,8,21.0,8.0,46.6598285232,3.53021703178
3058,Chappes,Auvergne-Rhône-Alpes,14,3,20.0,7.0,46.3828961665,2.94412358895
3059,Chareil-Cintrat,Auvergne-Rhône-Alpes,21,14,30.0,8.0,46.2662583678,3.2297935311
3060,Charmeil,Auvergne-Rhône-Alpes,90,25,90.0,11.0,46.1598815241,3.39334670689
3061,Charmes,Auvergne-Rhône-Alpes,21,19,24.0,7.0,46.0829571549,3.24639555805
3062,Charroux,Auvergne-Rhône-Alpes,41,14,41.0,13.0,46.1823286094,3.16415034202
3063,Chassenard,Auvergne-Rhône-Alpes,83,30,87.0,19.0,46.441587471,3.97329862567
3064,Château-sur-Allier,Auvergne-Rhône-Alpes,19,5,18.0,6.0,46.7817092789,2.98716115012
3065,Châtel-de-Neuvre,Auvergne-Rhône-Alpes,52,20,46.0,17.0,46.4160449941,3.29822520917
3066,Châtel-Montagne,Auvergne-Rhône-Alpes,38,20,37.0,17.0,46.1000720289,3.71657168388
3067,Châtelperron,Auvergne-Rhône-Alpes,7,6,14.0,4.0,46.3968658739,3.63313760873
3068,Châtelus,Auvergne-Rhône-Alpes,12,4,9.0,6.0,46.1980382828,3.72511111092
3069,Châtillon,Auvergne-Rhône-Alpes,24,12,28.0,5.0,46.4615377644,3.12807465548
3070,Chavenon,Auvergne-Rhône-Alpes,9,2,7.0,0.0,46.4219939323,2.95170741295
3071,Chavroches,Auvergne-Rhône-Alpes,20,17,23.0,9.0,46.353495459,3.59684840219
3072,Chazemais,Auvergne-Rhône-Alpes,33,10,29.0,17.0,46.4871767183,2.51910449046
3073,Chemilly,Auvergne-Rhône-Alpes,54,11,55.0,10.0,46.4783424537,3.31267906143
3074,Chevagnes,Auvergne-Rhône-Alpes,53,49,56.0,30.0,46.6082038568,3.56403297131
3075,Chezelle,Auvergne-Rhône-Alpes,20,6,17.0,3.0,46.2129757558,3.11154820906
